,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
95,2019-11-03,0,31,45,33,100,18,48,73,39,72,0,29,42,62,28,34,48,52,79,41,12,65,70,16,5,37,47,62,47,91,20,73,41,45,41,40,39,65,21,39,19,54,25,10,57,48,59,77,36,40
96,2019-11-10,14,39,53,43,45,90,55,74,51,29,0,73,48,49,14,13,43,30,78,34,0,86,69,67,22,53,46,64,51,74,68,39,60,22,30,68,45,85,30,28,36,58,62,57,21,55,100,86,49,51
97,2019-11-17,0,31,80,33,38,18,55,63,46,33,0,69,48,41,28,34,54,23,71,37,0,40,58,82,100,46,43,64,52,67,20,38,38,55,61,27,34,33,23,73,37,67,56,19,56,28,26,78,44,41
98,2019-11-24,59,34,50,54,37,0,54,70,65,53,44,54,24,47,27,40,58,7,68,39,12,58,79,55,0,62,37,61,64,91,10,37,32,53,10,0,57,48,21,33,18,51,35,38,13,19,49,80,77,35
99,2019-12-01,32,24,45,28,55,0,59,84,35,58,0,51,50,47,14,20,42,45,78,27,0,40,74,33,0,63,38,62,64,52,58,24,49,65,42,42,43,39,20,74,0,58,31,59,42,18,41,83,58,24
100,2019-12-08,44,35,41,28,50,38,71,80,35,55,0,40,80,43,41,53,49,23,87,30,13,70,59,68,5,78,44,66,69,69,49,25,53,44,32,67,85,41,26,29,38,49,15,50,35,19,66,90,60,39
101,2019-12-15,44,41,53,61,60,19,69,85,35,82,46,89,64,42,14,39,44,100,75,33,12,24,49,89,9,38,56,61,79,74,48,12,45,57,42,40,46,73,22,50,20,44,34,59,29,54,57,89,52,33
102,2019-12-22,77,26,45,37,51,19,69,94,47,80,0,73,63,47,32,44,49,25,98,33,57,13,52,49,5,33,57,56,69,98,59,0,33,39,36,0,63,51,19,83,0,73,10,42,31,49,31,94,58,38
103,2019-12-29,60,32,79,40,39,0,79,73,41,43,0,43,63,52,29,6,55,15,95,32,13,38,58,44,9,37,71,59,37,100,77,26,54,47,68,0,72,54,17,84,20,62,19,100,15,40,24,84,45,21
104,2020-01-05,53,26,40,42,64,18,64,61,34,29,92,44,53,49,26,25,100,36,90,100,24,99,77,56,4,40,56,61,58,95,74,34,80,42,83,37,52,47,19,61,0,71,16,28,35,19,47,87,34,46
105,2020-01-12,0,30,55,39,84,18,52,75,48,53,48,53,78,43,52,24,61,34,78,43,48,71,72,84,4,39,52,71,70,79,37,34,66,51,100,24,45,85,26,67,50,54,10,36,47,17,39,83,35,56
106,2020-01-19,55,37,41,51,62,18,59,64,41,53,0,60,65,38,41,31,58,22,83,37,13,75,65,55,13,54,53,59,57,76,40,34,51,21,92,25,12,42,29,49,35,61,39,30,27,46,32,91,25,29
107,2020-01-26,0,38,46,55,74,54,61,64,45,54,0,40,100,44,13,53,43,21,78,44,14,87,68,24,9,83,41,59,60,67,50,11,72,53,90,37,24,51,19,100,0,66,10,30,54,36,16,73,52,63
108,2020-02-02,41,36,56,55,55,0,47,82,55,45,89,52,46,38,40,72,46,50,81,44,35,35,44,16,0,38,41,75,64,75,29,24,33,21,20,12,55,41,41,38,34,61,5,27,28,18,22,81,70,22
109,2020-02-09,13,34,49,40,68,0,59,67,45,73,0,68,86,43,56,56,47,29,73,43,0,34,65,47,5,40,100,63,51,65,75,23,25,21,19,37,54,92,21,59,17,70,24,55,0,28,53,83,64,39
110,2020-02-16,0,35,63,51,46,0,56,76,49,58,80,36,63,39,40,42,39,36,76,42,0,52,51,31,14,36,45,61,54,63,46,67,54,11,66,84,58,64,29,36,17,75,33,45,47,35,23,79,57,56
111,2020-02-23,25,37,59,29,51,0,62,52,32,56,0,42,33,38,78,34,40,36,84,40,21,63,69,46,0,56,41,61,35,71,17,68,35,72,28,35,16,50,45,51,50,47,38,27,53,0,50,79,77,39
112,2020-03-01,13,24,51,44,28,16,54,77,58,44,0,44,56,40,26,58,51,43,68,35,31,68,44,47,4,28,42,100,60,58,17,34,48,20,34,45,64,44,21,25,0,50,23,42,27,18,54,66,75,48
113,2020-03-08,51,25,33,23,43,33,64,83,48,26,69,40,42,26,0,35,29,55,62,36,32,39,49,37,4,46,29,67,62,64,35,0,30,57,55,33,38,49,16,39,17,60,14,26,32,36,22,74,59,23
