,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
81,2019-07-28,50,76,89,42,57,51,70,62,41,80,39,64,58,46,64,53,61,43,59,68,40,69,41,54,64,44,45,87,60,42,74,39,48,52,77,77,48,73,36,59,44,69,53,55,67,46,63,65,76,72
82,2019-08-04,34,75,90,50,54,62,75,66,47,87,29,65,57,48,77,44,60,55,58,71,38,64,39,54,72,67,44,88,58,42,65,35,55,65,82,67,39,82,32,55,52,70,53,54,80,46,57,66,68,67
83,2019-08-11,32,73,90,57,63,56,84,71,53,69,39,69,63,55,69,38,64,100,59,76,39,48,38,67,73,57,44,86,64,54,68,44,59,70,89,62,51,76,34,51,39,71,45,63,82,48,51,72,73,78
84,2019-08-18,38,78,93,71,69,64,86,68,62,88,62,71,69,54,78,43,63,56,61,82,55,60,40,60,56,63,49,88,68,58,72,43,61,84,91,88,55,75,34,59,56,74,48,65,76,59,56,75,88,75
85,2019-08-25,50,84,89,61,75,72,89,67,59,100,38,74,68,55,67,38,64,49,68,80,49,65,41,73,55,67,56,94,68,92,61,41,64,81,85,77,53,68,41,62,55,76,59,74,78,60,58,77,84,76
86,2019-09-01,66,79,94,50,66,75,85,75,52,72,65,76,81,59,57,40,79,70,81,88,51,63,41,72,71,76,59,99,69,95,71,47,63,82,92,93,59,76,40,69,60,69,61,77,92,69,67,76,75,67
87,2019-09-08,55,75,93,55,75,72,90,83,58,75,52,77,87,65,71,41,74,42,86,93,50,65,41,68,58,69,62,90,75,84,76,63,71,71,94,76,45,76,50,85,81,84,76,71,78,85,83,83,81,90
88,2019-09-15,71,82,87,58,68,68,94,84,60,56,47,72,86,58,76,43,86,59,88,88,61,72,41,95,63,86,66,89,65,74,68,49,70,70,77,88,51,76,50,79,87,80,64,71,89,81,94,81,77,78
89,2019-09-22,72,86,80,62,73,74,90,86,63,77,55,85,85,56,73,43,89,55,85,94,75,75,41,81,80,70,68,88,78,70,72,62,67,61,82,85,45,68,48,83,86,85,72,69,93,61,95,81,90,64
90,2019-09-29,66,83,77,55,71,89,84,83,58,80,54,85,81,61,68,46,81,47,87,99,48,60,36,73,83,65,68,100,71,64,73,59,69,67,68,80,46,65,47,84,100,87,80,63,86,62,89,81,79,71
91,2019-10-06,56,75,79,59,71,64,76,78,64,66,77,57,71,56,81,43,92,59,81,94,54,59,36,82,88,58,74,83,80,66,70,58,78,67,73,82,46,67,52,77,76,79,81,55,89,74,83,79,87,85
92,2019-10-13,66,77,90,68,75,77,73,77,56,68,74,73,78,54,74,48,83,57,82,99,63,54,38,87,74,59,68,93,77,62,82,56,65,73,80,86,47,72,49,93,80,88,80,64,85,42,87,77,80,79
93,2019-10-20,66,82,84,75,74,83,82,81,60,47,71,70,97,58,75,45,85,51,73,87,59,49,36,77,75,64,66,92,75,57,71,58,69,71,73,88,58,50,52,84,88,80,81,66,81,40,84,77,92,100
94,2019-10-27,62,80,80,70,70,89,96,77,62,58,75,65,72,64,90,47,80,55,71,83,63,47,35,64,81,62,61,90,89,48,57,59,64,67,77,91,51,41,44,78,71,79,83,65,67,53,77,75,96,72
95,2019-11-03,66,78,87,66,74,72,81,85,65,50,79,66,77,63,65,41,78,60,83,95,55,44,38,91,69,63,64,90,70,60,64,53,74,65,73,73,49,66,46,93,79,77,69,64,79,71,86,80,89,68
96,2019-11-10,64,82,81,71,96,78,80,86,57,61,40,66,79,62,77,41,85,55,82,96,40,51,40,100,77,75,62,83,72,55,60,62,66,66,77,85,43,71,52,94,82,78,75,59,78,60,76,78,94,71
97,2019-11-17,48,72,87,68,80,66,88,86,62,64,74,55,68,62,78,40,89,53,83,89,49,53,42,85,80,62,67,82,68,53,68,48,73,76,73,81,47,81,58,75,81,79,80,76,82,51,69,80,84,76
98,2019-11-24,55,77,84,64,62,82,80,82,60,64,68,58,61,57,60,41,81,43,79,87,47,64,41,76,73,80,61,82,85,55,60,45,69,67,74,73,39,74,47,72,77,77,83,69,71,47,78,68,81,64
99,2019-12-01,58,73,89,53,69,86,73,83,57,56,48,46,74,58,71,47,83,57,75,91,53,100,39,86,76,100,62,79,78,51,55,45,63,71,67,80,45,62,48,87,78,77,69,68,77,46,86,82,87,61
100,2019-12-08,62,64,78,60,70,67,61,88,68,66,80,43,91,56,72,47,79,52,78,83,63,63,42,83,71,77,65,80,76,56,57,38,77,65,64,82,47,54,47,95,70,83,61,65,69,100,88,87,88,60
101,2019-12-15,52,60,73,57,68,77,56,80,60,61,62,33,71,53,73,44,70,48,73,75,57,31,38,75,71,84,55,74,81,40,54,32,61,68,62,81,38,39,46,63,64,82,59,62,62,66,86,72,100,59
102,2019-12-22,42,46,62,60,61,71,40,59,55,49,55,36,68,48,60,33,62,52,58,66,46,24,39,47,79,59,48,71,63,33,55,31,50,85,46,65,39,26,34,70,41,76,43,53,70,51,71,60,96,66
103,2019-12-29,44,48,67,56,65,63,40,67,63,50,40,39,78,48,67,38,65,35,66,73,36,24,37,58,65,74,54,59,61,33,78,35,54,76,69,66,36,36,38,65,40,69,46,55,60,29,69,63,85,65
104,2020-01-05,62,48,72,63,68,72,51,82,64,52,48,44,80,62,72,34,79,53,80,90,60,41,41,86,67,62,61,79,68,45,72,56,72,77,59,72,33,62,50,83,55,77,47,69,84,60,75,77,82,67
105,2020-01-12,58,50,76,51,70,64,56,79,66,54,58,50,87,59,65,42,87,60,78,96,62,61,41,75,76,79,66,79,60,54,72,67,78,75,60,78,35,67,50,83,77,79,47,72,75,41,59,78,69,74
106,2020-01-19,65,45,74,63,61,86,58,83,67,48,26,62,78,58,78,38,80,47,81,93,45,56,44,81,84,78,68,80,55,59,67,100,64,69,76,91,29,69,51,84,72,82,62,66,81,42,52,78,68,77
107,2020-01-26,62,50,74,63,72,74,59,82,71,52,47,81,63,55,86,33,79,52,82,91,33,58,44,66,73,74,62,76,54,51,57,63,60,60,73,84,31,74,53,88,79,81,71,58,84,40,51,77,70,70
108,2020-02-02,55,57,86,47,75,89,67,81,62,49,73,90,75,58,74,35,80,54,89,95,37,59,44,70,81,74,62,76,65,55,71,62,73,76,86,78,30,74,49,69,72,79,82,62,82,41,71,79,74,69
109,2020-02-09,62,63,85,56,74,74,82,82,57,40,50,100,69,60,81,38,90,53,76,91,44,60,42,75,74,70,68,77,59,61,76,56,75,89,87,92,26,69,51,78,65,82,85,58,93,41,73,80,83,91
110,2020-02-16,58,66,93,57,87,81,79,84,58,46,31,85,77,60,83,45,89,53,77,90,53,63,47,72,67,74,66,76,57,62,74,54,63,73,77,85,36,72,51,75,78,78,91,62,98,44,71,80,75,80
111,2020-02-23,60,65,91,51,58,63,66,81,57,55,47,89,78,56,95,40,89,44,81,90,50,63,43,67,57,80,51,74,50,58,80,47,62,80,65,82,35,65,51,75,78,81,76,63,80,39,62,79,84,85
112,2020-03-01,70,73,86,58,69,60,88,82,68,67,67,89,66,56,70,33,90,65,84,87,45,69,41,84,60,54,56,78,60,56,80,52,70,69,81,78,35,62,50,79,69,82,76,65,84,39,71,79,86,82
113,2020-03-08,43,71,88,44,56,82,88,72,51,74,45,90,61,46,62,40,71,55,72,80,49,70,37,68,62,51,55,75,61,51,73,42,68,61,72,65,39,58,41,78,56,79,54,58,70,39,60,68,74,78
