,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
58,2019-02-17,81,67,87,79,77,45,78,81,72,71,36,70,87,78,82,87,78,73,42,77,44,47,82,79,68,84,82,15,52,77,74,84,64,80,75,71,76,47,94,84,71,77,67,17,82,68,78,84,42,61
59,2019-02-24,90,67,92,80,81,51,80,86,71,60,35,77,87,80,76,78,74,74,40,77,51,48,75,88,66,85,83,14,52,74,75,72,62,76,88,73,72,47,88,80,67,80,66,17,86,53,80,86,42,66
60,2019-03-03,77,68,90,73,79,47,82,86,76,77,37,69,83,79,82,65,71,76,41,81,55,45,80,87,71,75,76,15,48,74,70,85,64,91,71,74,79,47,84,89,69,82,72,21,88,65,76,85,42,64
61,2019-03-10,87,73,89,88,75,46,76,82,76,74,49,71,78,79,81,81,75,86,40,74,51,49,78,82,78,80,77,16,47,72,73,77,65,96,69,75,75,48,85,75,63,76,68,19,91,55,80,83,42,63
62,2019-03-17,88,74,94,84,75,58,78,86,74,76,59,71,87,81,85,91,78,88,41,82,52,46,85,89,94,83,79,14,55,75,76,90,61,84,82,85,74,47,92,89,62,80,74,20,91,67,78,89,42,67
63,2019-03-24,87,75,85,74,77,59,81,80,72,75,35,73,87,78,84,83,79,81,42,82,45,44,75,91,79,68,77,14,56,80,82,86,64,77,84,87,76,47,90,77,68,87,70,21,84,51,77,84,42,67
64,2019-03-31,82,68,89,66,72,50,81,85,66,72,51,67,75,75,81,72,76,69,42,75,79,41,75,93,74,85,74,72,82,75,79,82,65,87,83,89,75,46,81,79,62,81,69,19,87,58,70,85,44,67
65,2019-04-07,85,75,80,69,77,49,78,83,70,75,59,72,68,75,82,78,76,74,42,71,72,43,78,87,69,83,73,82,90,77,81,81,68,86,69,76,72,45,79,75,65,80,78,20,81,73,78,84,44,65
66,2019-04-14,73,73,81,79,72,50,85,81,68,80,51,77,78,73,77,78,68,84,39,74,80,36,76,89,71,80,79,86,80,75,77,91,69,91,81,83,72,44,75,74,71,81,74,21,76,66,77,82,42,62
67,2019-04-21,74,66,83,75,74,54,77,79,67,73,62,68,76,71,83,76,68,77,39,76,77,39,73,77,71,93,76,81,86,70,82,83,66,75,77,76,73,41,79,78,70,82,68,18,82,75,77,84,41,61
68,2019-04-28,91,69,90,74,77,44,80,89,62,70,59,71,81,79,83,81,70,69,40,80,80,38,76,91,75,78,75,90,83,73,86,83,71,82,79,87,79,42,82,74,73,88,74,23,84,62,81,96,44,66
69,2019-05-05,71,66,89,79,72,40,79,80,72,73,75,70,80,73,87,76,74,83,41,79,73,34,75,81,73,81,74,87,82,73,74,84,71,83,88,75,82,41,74,74,62,84,47,22,88,67,67,83,42,56
70,2019-05-12,73,73,78,67,73,44,77,83,67,70,69,69,85,69,72,77,76,81,41,78,78,43,73,86,76,70,78,83,87,73,75,85,67,71,76,61,77,39,82,82,61,80,57,19,86,67,70,84,40,58
71,2019-05-19,86,70,92,63,78,49,83,79,67,70,62,69,76,72,85,65,76,71,42,75,75,44,70,78,72,82,78,84,85,71,78,96,66,86,71,66,76,42,84,80,64,79,46,19,83,89,70,84,39,66
72,2019-05-26,68,67,81,73,73,48,81,83,70,67,64,67,79,73,90,65,75,72,41,74,84,34,70,89,67,76,73,89,82,75,73,85,66,81,83,66,74,41,84,80,55,82,51,19,86,94,74,80,39,63
73,2019-06-02,75,69,84,69,71,47,79,85,72,70,55,70,93,71,78,80,73,69,42,77,88,33,67,76,77,80,84,86,86,73,76,91,70,82,82,67,75,58,80,79,67,84,76,19,85,92,83,83,38,68
74,2019-06-09,74,70,89,72,86,45,81,82,76,70,55,71,79,74,88,79,80,70,48,85,55,33,67,77,76,95,86,85,88,76,78,86,64,88,78,67,80,52,76,77,72,85,82,16,77,98,71,80,37,70
75,2019-06-16,72,65,86,74,100,37,83,86,100,69,56,65,78,83,87,82,81,71,100,85,75,37,68,84,78,89,85,91,87,74,82,83,60,71,89,69,71,56,85,80,73,85,85,19,82,91,72,80,38,67
76,2019-06-23,78,68,87,79,85,41,80,83,73,68,49,68,76,70,89,75,73,72,43,80,79,33,69,100,79,90,74,96,85,74,75,80,52,68,82,72,75,51,80,76,72,88,72,20,72,90,67,80,37,65
77,2019-06-30,77,64,84,75,79,45,79,83,71,68,50,67,81,73,88,72,69,63,41,82,69,34,65,86,78,93,73,100,80,72,88,80,59,81,81,71,76,50,76,75,69,84,80,19,80,88,78,79,38,66
78,2019-07-07,80,71,80,74,78,51,80,83,70,74,43,70,82,78,94,78,71,72,41,86,68,34,66,86,82,87,75,83,87,71,82,81,56,73,74,76,72,49,81,74,65,83,70,20,85,75,74,77,37,62
79,2019-07-14,83,71,75,75,82,51,82,81,64,67,56,68,87,77,82,77,72,72,40,84,78,43,71,87,81,84,80,79,83,70,87,81,56,71,77,69,78,52,89,81,74,82,72,20,83,85,73,79,35,65
80,2019-07-21,78,68,84,70,74,48,81,80,71,68,64,70,74,73,93,87,70,78,39,80,76,49,68,81,84,79,79,76,81,71,85,82,54,72,84,73,80,47,83,73,69,83,73,17,82,100,77,80,36,63
81,2019-07-28,83,66,85,77,81,53,79,85,75,75,38,70,80,73,96,83,71,76,41,78,69,43,67,77,84,84,78,76,77,68,72,82,55,66,79,70,74,49,73,74,69,84,75,18,84,99,76,78,35,64
82,2019-08-04,81,68,85,71,84,54,79,85,69,76,43,72,82,72,87,72,69,69,40,79,58,39,67,84,85,73,80,76,84,68,79,82,58,80,82,76,71,50,87,69,66,84,60,22,77,77,72,82,35,63
83,2019-08-11,92,65,89,72,76,62,85,78,72,69,57,67,87,69,89,79,73,82,43,78,71,38,72,78,87,78,80,81,89,67,72,79,60,73,76,74,75,48,87,73,65,85,78,22,81,79,79,84,36,64
84,2019-08-18,84,68,86,77,72,44,78,78,77,73,63,71,82,74,91,82,67,85,42,75,79,38,70,87,88,81,74,82,85,68,81,75,61,76,92,71,79,49,77,74,64,87,72,20,84,82,71,86,37,66
85,2019-08-25,86,69,91,72,74,53,79,78,71,72,50,71,70,67,81,89,66,73,41,75,68,37,67,87,81,77,73,83,87,69,71,76,57,95,78,71,77,50,80,80,66,84,72,21,81,97,74,87,36,66
86,2019-09-01,74,69,87,62,79,56,77,79,67,73,58,68,84,65,84,87,69,76,42,74,67,40,75,86,58,82,74,84,81,69,81,84,51,77,86,59,77,51,84,68,63,79,63,20,75,87,72,79,37,64
87,2019-09-08,81,69,88,67,77,51,76,81,79,72,59,72,87,69,86,85,69,73,42,77,79,42,71,86,54,76,78,80,78,71,81,82,56,83,87,69,74,46,81,70,62,82,63,20,77,92,75,83,35,64
88,2019-09-15,93,69,87,67,83,42,78,82,74,77,52,72,86,70,81,73,75,87,40,76,91,45,79,85,72,74,73,82,84,65,70,73,56,85,77,75,74,43,79,69,60,78,71,21,86,88,75,87,35,70
89,2019-09-22,84,71,81,76,72,43,76,82,69,66,72,68,79,66,89,83,72,76,39,78,82,43,80,92,70,82,74,86,90,66,73,79,60,82,85,74,72,45,76,73,60,82,75,18,87,83,74,86,35,63
90,2019-09-29,77,65,80,71,69,47,76,76,63,73,57,64,80,70,90,72,72,91,40,78,76,44,78,86,69,83,74,83,92,64,74,83,56,75,74,75,73,46,77,72,58,82,58,19,75,74,77,80,35,66
91,2019-10-06,88,68,83,73,72,50,77,79,67,70,50,66,81,67,85,88,75,80,39,79,73,44,86,85,73,90,80,81,85,65,76,84,53,79,72,76,75,48,78,78,68,79,66,17,84,67,80,82,35,68
92,2019-10-13,94,64,86,74,77,47,72,80,61,65,43,65,81,67,85,80,69,80,39,78,76,44,85,88,72,91,83,87,87,65,73,80,53,83,73,77,73,47,77,71,63,80,61,18,93,65,76,81,35,66
93,2019-10-20,86,64,83,70,70,49,75,79,69,52,55,65,78,67,90,75,69,77,41,78,78,39,86,84,77,89,77,80,89,66,81,77,56,77,76,70,71,46,77,70,61,83,62,18,90,65,76,83,35,64
94,2019-10-27,87,60,85,78,71,48,82,83,75,64,56,62,86,73,84,85,73,86,41,78,75,41,100,76,80,76,78,84,87,62,69,77,56,73,74,80,78,43,77,75,60,79,63,19,70,78,74,82,35,64
95,2019-11-03,91,66,86,73,78,51,74,85,75,62,67,70,81,71,97,92,72,76,39,83,82,41,85,86,80,86,76,90,96,64,76,77,64,89,71,71,70,48,82,74,62,78,68,27,81,91,75,84,34,63
96,2019-11-10,86,66,90,83,79,40,76,86,75,65,61,67,84,69,100,77,72,83,41,81,69,40,84,93,76,76,80,85,85,63,76,79,55,78,88,78,73,51,86,74,58,78,76,85,83,90,74,85,34,66
97,2019-11-17,85,73,87,79,81,44,73,85,75,67,53,66,77,71,89,71,74,77,39,76,73,44,86,74,57,89,83,80,87,69,88,77,52,80,79,69,73,47,80,80,59,76,71,91,88,94,73,85,32,75
98,2019-11-24,95,67,86,74,80,51,68,88,75,67,72,66,83,70,85,81,71,75,40,84,78,45,84,88,86,89,79,86,89,62,83,72,54,85,81,67,72,51,75,78,61,77,56,87,83,89,70,85,32,77
99,2019-12-01,83,68,88,74,79,48,75,99,75,67,69,73,87,78,98,73,75,78,41,83,85,53,79,98,85,79,83,85,90,66,80,82,61,89,83,74,76,47,78,95,58,79,62,51,88,83,75,90,30,75
100,2019-12-08,78,61,78,79,76,46,75,93,74,67,61,71,84,76,84,77,75,80,42,80,75,43,71,93,86,85,80,81,91,67,73,83,57,87,74,77,75,47,78,88,61,78,62,88,93,85,72,95,31,67
101,2019-12-15,71,62,79,82,83,48,74,98,69,66,64,74,86,77,85,76,73,68,44,82,81,32,71,85,85,83,82,84,93,64,75,90,57,90,69,64,75,48,74,82,61,83,60,100,83,88,76,91,33,74
102,2019-12-22,90,72,87,90,92,35,91,93,74,72,62,84,94,91,93,78,77,76,52,89,79,30,75,90,79,79,92,82,84,69,79,92,61,93,84,80,81,51,90,100,76,85,68,98,80,91,73,87,34,79
103,2019-12-29,85,71,78,75,83,46,86,82,79,68,69,76,73,83,93,73,75,67,47,78,78,30,74,78,74,83,88,86,81,59,75,84,55,72,80,67,76,52,77,83,78,93,66,73,88,74,74,75,36,65
104,2020-01-05,81,61,69,74,73,41,69,84,75,61,64,60,65,72,74,73,69,77,38,75,80,35,67,86,68,75,75,79,80,59,80,77,52,78,74,71,70,50,71,73,58,76,62,72,81,91,68,83,34,58
105,2020-01-12,84,62,74,84,74,50,73,80,77,61,64,61,79,72,87,77,69,75,40,80,66,41,68,79,73,86,75,83,80,62,75,71,56,84,68,75,66,47,75,77,58,75,63,61,89,91,72,81,34,59
